credit_limit,education,age,late_jul,bill_sep,prev_payment_sep,prev_payment_aug,prev_payment_jul,prev_payment_jun,prev_payment_may,prev_payment_apr,total_default,sex_female,marital_status_single,marital_status_other
140000.0,2.9695443599292486,37,1,124514.30409768362,10878.177439716994,6000.0,5617.769771808971,152.27820035375706,5454.316539893873,5030.4556400707515,7,1,0,0
180000.0,3.0,29,-1,7282.844318129805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
70000.0,2.406535285910991,36,0,70718.50789846353,1969.1494002753877,3156.0788284534055,2484.574700137694,2859.346471408901,2710.980292886649,3586.432037659454,0,0,0,0
50000.0,2.0,36,0,34720.30031665451,1404.828006785592,1500.0,735.5390745453853,872.4845895774909,1000.0,891.4788973703412,0,0,0,0
214675.08156834226,2.4675081568342248,39,0,119203.80853013057,6140.252447050268,3194.951058994652,5467.508156834225,2766.2459215828876,1863.7214510802137,2298.737764748663,6,0,0,0
509252.63024303305,3.0,40,5,477163.9538092521,15.321080017822652,784.7382448153057,724.3507684523756,360.4564337851634,297.90158512702965,13042.469867373933,30,0,1,0
10000.0,2.418174492638218,41,0,9120.655812773588,0.0,1280.4531536012614,1125.4523477914654,475.8492051332608,54.69159769200753,255.63328690805147,3,0,1,0
369454.0355287985,2.0,38,0,343869.1983753331,769.0772774465194,14004.727017764399,12003.781614211519,12342.236086142506,12005.672421317278,9688.48831320877,2,0,1,0
50000.0,1.4270614611914503,42,0,43008.70397524997,1572.9385388085498,2811.4167762637553,1572.9385388085498,1572.9385388085498,1871.881561642565,3067.6536529786254,4,0,0,0
190000.0,2.836377700552452,32,0,128.83006741009126,647.8849880674176,498.8278688663188,729.6961377911914,245.43344917132154,559.4244653326253,245.43344917132154,0,0,0,0
360000.0,2.1455896977009967,27,-1,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0
200000.0,2.5727382303490685,33,-1,166.63209016386327,166.63209016386327,1511.4214550234763,166.63209016386327,166.63209016386327,367.09047078603726,1638.5693421609694,1,0,0,0
60000.0,2.0,24,0,47182.30071420068,0.0,1783.783465665524,3948.3222279863526,1948.3222279863526,2194.8322227986355,2089.6644455972705,8,0,0,0
30000.0,1.363262062287244,43,2,19545.39255244434,1227.553453284567,4228.461608440285,0.0,1396.4703122481355,1163.6737937712755,2000.0,7,0,0,0
80000.0,2.5263462271270964,31,0,79043.70929115273,3478.923018298323,3289.4325933784194,1086.9049590174543,1883.1557641011032,1776.8407660064076,1957.903868138129,4,1,0,0
80000.0,2.9707424957674267,29,0,14258.978452126203,1509.6549763967494,1598.5371247883713,1298.8004423264645,1088.4579145802497,709.5233176277027,704.388625634886,2,1,0,0
20000.0,1.0904336903260605,24,2,20572.70778130337,0.0,0.0,1409.5663096739395,974.2263982570728,939.0476927202352,760.3974348874134,9,0,1,0
100000.0,2.9214475832506523,31,0,100501.26748528835,4510.135923415757,3812.254065189909,3749.0202196507184,2875.788073999596,2975.788073999596,3120.9390055788776,0,0,0,0
140000.0,3.0,32,-1,820.6553058133005,0.0,730.0972697843406,0.0,582.978133366313,410.32765290665026,827.9609395439463,0,0,1,0
392734.0493144027,1.9088650228532438,41,1,78130.87529218316,4102.616713159542,182.26995429351268,1561.1731316814194,180.35611977343078,1111.7314819819233,5345.390550801503,5,1,0,0
30000.0,2.0257346089266473,38,0,19605.839224709922,1656.2511648246996,1787.441510843796,3097.4265391073354,0.0,576.1945548830915,121.21261725183582,2,0,0,0
20000.0,2.528239739456068,43,0,407.56133940401645,0.0,124.544708783598,124.544708783598,120.29886643870262,324.09929899368115,0.0,6,0,0,0
486445.7110119646,2.0963807341309746,46,1,509947.2412541469,30686.702754004964,8584.383025755744,16740.951835327436,16560.227982153632,16012.037615088144,14322.285550598232,4,0,0,0
100000.0,2.384483595734269,29,-1,47.29148227531509,47.29148227531509,47.29148227531509,47.29148227531509,47.29148227531509,47.29148227531509,152.25550391077053,0,0,1,0
60000.0,2.0,39,0,58093.64303047419,2444.226765056461,2616.494492200822,1057.1249952137655,1808.791886436076,1000.0,953.0709085774445,0,0,0,0
80000.0,2.0,25,0,9931.321715510707,1581.463845650871,1557.5802202291943,374.78768837404016,582.901346683711,500.69706935755767,486.36684499700345,2,0,1,0
60000.0,2.0,26,2,60988.876923640164,3035.223171715998,2685.0639129313236,2.113390302959882,2456.0326202977312,1829.9143402035224,954.0578357643715,8,0,1,0
80000.0,1.0,35,2,69725.83743167599,3134.979426006841,4010.9135684422367,3037.304541868367,487.9629927954343,2510.7880333059115,2698.107000354298,10,1,0,0
100000.0,2.0,35,2,60418.588137954255,0.0,3708.781108033015,1362.625735865341,795.1683406365996,2675.5937076942146,2991.2122792403975,10,0,0,0
30000.0,2.0,42,0,31075.977955640083,1769.1174774475094,1669.7088642593053,1663.6981675936095,974.6368709917763,4996.9693979351105,1997.2454656855696,0,1,0,0
20000.0,1.8444530967568693,31,0,18310.671079346004,1944.1586617357161,2906.6718580541215,98.30564284965853,842.2226548378435,932.4437522594504,866.660177432348,3,0,0,0
50000.0,2.0,39,0,50491.58687895054,2411.0711345500467,1829.2510720178843,2337.451200435309,3077.1129969263407,2770.310266629408,2596.631968116247,0,1,1,0
50000.0,1.6240702794291948,26,0,46757.5199415755,1713.7714784066752,1810.9019618965533,2096.2433971224577,1365.414465707486,1242.853293816906,1251.5050660463662,0,1,0,0
140000.0,2.0,45,2,71994.48194895068,3513.7828601557285,919.6494916722297,5792.960042180199,2482.697160934371,1293.2570976640732,6563.047669262141,12,0,0,0
70000.0,2.0,38,0,75793.31067499671,3237.544071038402,2292.6679836466274,86864.57905740142,1742.7833987243205,1056.541501226295,3060.984387375313,0,0,1,0
282796.8111759194,2.0,54,0,283738.0512580918,10386.856502916375,15859.663591284127,6343.897152905815,6383.198378328162,6500.351362915185,6733.25892650127,0,1,0,0
100000.0,2.7795513487073777,35,0,99883.7562893786,5566.728591040368,2892.915055053079,3423.768348218243,2775.616480824616,2853.5716156953536,2947.6799015234906,0,0,1,0
50000.0,1.059073882603275,48,-1,390.0,390.0,390.0,390.0,390.0,390.0,23.038814215277316,0,0,0,0
20000.0,1.2344848311267194,32,1,14868.662481394218,4194.149716627931,1392.4181453661106,987.791227830319,765.5151688732807,76.55151688732806,0.0,2,0,0,0
236518.54643025843,2.651854643025844,33,0,163973.191658867,7426.933157489372,6262.532488344349,4862.38693841082,21128.419178312266,4231.643197158038,4352.747132529183,0,0,0,0
30000.0,1.0,38,0,15352.348902942676,2330.3077020799733,2114.335686545394,2577.1328626909212,14166.91380258621,563.259026895693,123.41258030547397,1,0,0,0
20000.0,2.0833323363729206,22,1,752.998540449956,2294.4107517005386,0.0,0.0,339.66260305602464,1992.58342206281,0.0,1,1,1,0
80000.0,1.7431750058597553,28,-1,-885.4551881317113,0.0,102.39127273227476,20552.58796343513,100.1617477146955,4476.719357222793,2382.8222956331915,4,0,0,0
308652.5216270925,3.0,46,0,302737.28826523083,42694.95674581503,49719.578548688165,6165.157482514869,7898.755834713878,8034.188460795233,5396.888461255016,1,0,0,0
110000.0,3.0,25,0,110176.4822568076,3717.32902162733,5901.286131739924,5091.478739443477,1869.029585995036,3721.5896519055914,4906.314413016991,2,0,1,0
20000.0,2.0,21,0,20223.722929085547,891.188473507498,583.2912207443518,2568.258900716797,17686.79903124512,583.2912207443518,641.620342818787,3,1,0,0
160000.0,2.104868321884263,39,-1,434.6739051226961,382.2397441805645,731.3410986457019,382.2397441805645,382.2397441805645,382.2397441805645,382.2397441805645,0,0,0,0
200000.0,1.7711359932089425,42,1,197895.65585356514,8361.672542699513,7610.354138624878,6830.845439728358,7172.942367657051,2636.899528777979,6745.005952801344,8,1,0,0
10000.0,1.426531015983561,32,0,7779.549210126614,1205.0980245893368,1153.853062031967,1147.6918411758193,703.067701017583,239.71003531887155,273.4102925003998,0,0,0,0
279503.9138053784,3.0,38,0,17982.4757525873,2004.9112533267532,29159.43155183325,13305.479327529834,950.3913805378453,15206.262088605525,0.0,0,0,0,0
120000.0,2.0,43,0,124220.28909671647,332.58037202195334,3606.774111606586,2133.032148808781,2599.973659829799,2133.2316970319944,1666.2901860109766,3,0,0,0
100000.0,3.0,30,-1,472.2534947380798,619.800451100959,1008.281696462087,619.800451100959,750.3763888329025,619.800451100959,1925.4658739794481,0,1,0,0
20000.0,2.0,27,2,18030.72598434787,1095.1984735655424,683.6552876714413,1098.4594188395038,833.774974910927,724.1976053210075,4391.162142613458,5,0,1,0
90000.0,1.1992423542084887,44,0,5756.393255143713,896.8485632864928,1453.7885798462503,1159.9621177104245,400.3788228957557,419.92423542084885,519.5454125250931,1,1,0,0
50000.0,1.8053415855957446,37,1,15239.413434732298,494.6584144042554,2885.1515355014894,0.0,805.3415855957446,555.6856940610638,523.4720306372341,6,0,0,0
50000.0,2.0,39,-1,390.4377681201037,390.4377681201037,390.4377681201037,419.3304640469479,361.5450721932595,390.4377681201037,419.3304640469479,0,0,0,0
20000.0,2.0,31,2,19465.890128066858,3001.085697392698,0.0,846.9238573873554,916.6777659783438,748.6754491809083,307.91835298407796,2,0,0,0
30000.0,2.0,29,2,19188.260718506266,1500.0,1148.1025466791916,296.2050933583831,633.4154159774553,1800.2962050933584,929.6205093358383,9,0,0,0
20000.0,2.0,26,1,17587.98817876557,1465.476038608058,1875.1958795681294,1138.0958455677683,0.0,1000.0,1000.0,7,0,0,0
306558.71156837593,2.655871156837593,32,-1,17610.889840236865,7051.020732685635,77879.06857373039,7967.788638654037,2349.7051241164795,1567.3060025107166,7014.474377916653,0,0,1,0
20000.0,2.502486428219282,24,2,9760.284592456619,7498.501761086551,1894.5298579175796,1343.2866438079386,1758.702498767487,0.0,1000.0,11,0,1,0
130000.0,2.5441026036360963,33,0,2549.7701647715285,3091.2880664445743,1624.5692034910935,712.7744107632861,2252.9774179492124,312.31489448711926,1085.484694254012,0,1,0,0
140000.0,2.0,42,0,84180.48867128689,3290.3357544416535,2867.7757742485996,3752.757007468989,2938.7197991110766,3283.0636239964156,3345.723268172902,2,0,1,0
200000.0,1.5186342705499634,34,0,70640.229930639,4501.101724357488,8828.579632113317,9823.765974818816,8553.115137276254,9334.217027968129,9338.06795380373,0,0,0,0
257360.06093227174,1.3680030466135862,39,0,7177.074906469361,3299.8668329433576,2832.6103450779065,45468.17483700816,24856.801816173036,1468.039384991333,2613.8498614809014,0,0,0,0
185287.75472369013,2.264387736184507,34,0,24959.33589886084,1195.3526565420507,1047.0791848841916,221.94979992888452,40376.16139633379,1573.1034475569209,1461.704057039859,0,1,0,0
360000.0,2.0,34,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
150000.0,3.0,37,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
10000.0,2.310863102417943,31,2,5484.211599087068,3346.0714458030625,413.4821385492344,772.2090745449127,341.94941265973694,0.0,837.3636921706345,10,0,0,0
90000.0,2.0,51,0,25017.653480148805,3137.7285097304534,2586.8144708086397,2137.7285097304534,1068.8642548652267,807.0861148922957,1228.9883304714208,1,0,0,0
230000.0,2.8836203490039187,28,0,99766.21520052022,3998.72792060707,4042.814104339336,4286.660143281402,2514.7835132651526,2823.2759301992164,2896.314618041427,2,1,0,0
60000.0,1.2826453890980871,32,0,10061.691269043395,1641.3226945490435,1499.271136784998,282.6453890980871,502.148227631339,1000.0,1004.296455262678,4,0,0,0
50000.0,2.11603418377781,46,0,18864.93941289982,81.22392864446692,2139.2410205333717,1325.9487243332853,1058.0170918889048,2039.4516224844554,991.1814020328865,3,1,0,0
100000.0,2.8145627509016635,54,0,101613.02107521953,3827.0717891406593,3878.3892424474643,4016.0408343539307,4260.908526824948,3062.755943390255,3702.9676540281357,0,0,0,0
50000.0,1.0,34,2,44996.79396235661,2004.9830209310785,1900.3395813784298,4165.1188534824505,1111.6986551063815,4272.992026553555,0.2491510465539255,12,0,0,0
110000.0,1.0290584316352271,33,2,86397.97352087102,4585.247374852095,139.55028726480674,6883.766273459091,2614.5292158176135,3485.4707841823865,89.11717804241131,12,0,0,0
50000.0,2.0,40,0,47073.837004672685,2155.8396017772934,2568.484224623495,2585.123220409713,1000.0,646.8813245233498,1005.9987014476962,0,0,0,0
30000.0,2.4852094260974367,23,1,28930.059555306078,679.2931965364115,2263.3115165123068,533.7303687071804,2639.6465982682057,757.3952869512816,485.2094260974368,6,0,1,0
30000.0,2.0,29,2,10713.767551588506,489.7498089314588,0.0,489.7498089314588,1618.375031844757,0.0,187.7374267570592,13,0,0,0
10000.0,3.0,26,0,6146.782075987161,1282.855656458781,2505.2362044610672,0.0,994.9213612707048,451.1669352952385,427.15296615279993,4,1,1,0
80000.0,2.339781840739176,37,2,67500.56020265108,3166.0218159260826,2698.0654477782473,3397.451331875016,2930.6770932776135,0.0,2880.2165063501902,11,0,0,0
200000.0,2.4317204674456083,41,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
155153.18503725404,2.5153185037254024,29,0,79166.4586446269,3683.9876644289625,3237.4939331745527,1194.8419615023884,597.612284906579,715.4057632075405,2004.4152682081121,0,1,1,0
280000.0,2.0,35,0,127684.65273548737,4816.422606986937,4797.524934176769,4982.072395566091,5090.21240460469,4738.685991668007,3692.1462911153317,0,0,0,0
120000.0,1.2958450558910908,33,0,9220.109325535046,1772.0984216703991,2474.5664172017887,842.1693131542555,1139.839754946786,323.9112742900983,326.023739122425,0,1,0,0
50000.0,2.967528592704405,23,1,36212.109398359746,1903.2471407295595,1397.4672302309436,1688.2453505589947,1514.7252113187435,1596.7528592704405,32.47140729559506,10,1,0,0
100000.0,2.017652735836486,43,2,80344.26617151921,2915.7109348944723,4968.225075494325,3001.7652735836486,56.48875467675438,6149.371953620959,3987.29003019773,12,0,1,0
80000.0,2.118391062323694,54,0,80193.86726069244,2864.3599559353834,3374.884560865917,5355.173186971082,1685.4768710335868,1773.2987706796548,2881.608937676306,0,0,0,0
30000.0,1.6139039564173698,43,1,10257.381896070548,0.0,2826.1132419752475,74.28237872650175,1808.4371930958328,2887.101467892883,0.0,5,1,0,0
210000.0,3.0,35,0,567.0259783413543,302.1483135968481,463.381577398904,0.0,730.1066846379025,874.3302832247191,7643.216189754667,0,1,0,0
50000.0,1.9760294227116388,36,1,47234.20102383978,1952.0588454232777,1028.7646927460335,4966.441191796294,0.0,42.26012775938073,2481.4228026015203,13,1,0,0
206330.84747054003,2.3669152529459963,40,-1,19524.204812070388,388.93016812275624,366.9152529459965,3525.175057903075,77399.1362955854,14499.990804296278,19879.743493243524,0,0,1,0
40000.0,1.6100569591491944,24,0,33541.96488101521,1638.9943040850806,3020.113918298389,1377.9886081701611,0.0,1438.9943040850806,1438.9943040850806,6,1,0,0
70000.0,2.0,30,0,46128.02595693547,2167.971650719227,2553.4210526290376,3626.7105263145186,60.705741623906306,1767.2581339706612,1901.9071770330215,2,0,0,0
110000.0,2.124541899054617,25,0,51486.231806247815,1629.486311360276,1164.3592742573592,2188.645252363457,875.4581009453829,875.4581009453829,1000.0,0,0,0,0
220000.0,2.662503686668333,37,0,187013.44361170582,7837.496313331667,7471.245944664834,4772.014055072002,12300.029493346661,4681.237096660835,5411.2400459955015,7,0,0,0
140000.0,2.830484642506974,29,0,19460.606880665964,2169.5153574930264,8696.19767253373,372.59475576967156,1830.4846425069738,4660.969285013947,4559.090555160639,1,0,0,0
360000.0,3.0,30,1,2542.7345547900086,0.0,0.0,0.0,0.0,73.04357326879176,287.4131062643237,11,1,1,0
20000.0,2.0,26,1,4292.807261166294,511.44563663826426,2635.6236230124023,92.06964269485982,0.0,0.0,0.0,5,0,1,0
20000.0,2.0,22,0,2722.42537497009,697.6313349769962,1494.6325684129065,587.6828249787227,496.7733093649389,0.0,0.0,2,1,1,0
140000.0,3.0,41,0,141894.90729123272,14408.25886908232,8757.245487135222,4151.531676806015,5084.585752551849,5081.800516504846,6876.712100295498,0,0,0,0
20000.0,2.0,45,0,16376.761711879484,1290.092738459902,2892.8748922569634,0.0,1022.7412699619058,74.50489499332089,574.8884139157966,7,1,0,0
70000.0,1.7281031389840826,38,0,28245.936636812126,1986.4922242299906,688.1709552312868,353.4659193206926,407.845291523876,0.0,380.65560542228434,3,0,0,0
280000.0,2.223509746545317,43,-1,1727.2900322325822,2793.9294806626767,4491.421518747637,4214.012605498565,3694.56969594339,2875.823406562229,3027.502067346848,0,0,0,0
160000.0,1.3847568682707445,27,2,152740.65754674468,6214.691345473352,2693.298077895211,10937.326132127277,0.0,7877.871017413987,307.62156586462777,12,0,1,0
280000.0,2.0,45,2,188856.5335726379,10062.713538965108,8000.0,0.0,14990.888514746575,133.02768470000683,7061.145667816562,11,0,0,0
80000.0,1.1919024811461896,39,-1,2832.724858672753,929.4920328128817,6723.585633642602,1064.8630386274122,2618.662255022594,2428.4194162102694,4213.901349317408,0,0,0,0
50000.0,2.0,38,0,50895.487105727276,1904.0600531881016,1890.0746175164425,1869.5675598366142,1800.3659040832624,1802.1774657521983,1806.5252137576445,0,0,0,0
30000.0,2.817133851226677,27,2,20787.705752640602,3386.1087245291465,0.0,6273.937633711473,0.0,182.8661487733233,2135.420466104009,8,1,1,0
90000.0,1.9273847345930153,36,0,7780.465184039538,1538.77655172733,1391.077101889523,1391.077101889523,1112.8616815116184,2318.4618364825383,0.0,0,0,0,0
110000.0,2.0,37,2,57515.88749631454,2532.43052907955,875.6242851478485,2097.2915872386498,2129.7221163182,1998.6401596947926,2129.7221163182,7,0,0,0
360000.0,3.0,35,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
290000.0,2.806637079363452,37,-2,708.2207988571868,855.824286737362,158.55759492196944,0.0,2771.5756506664275,0.0,0.0,0,0,0,0
50000.0,2.0,25,0,46960.21473606735,1876.3650513144876,2103.517916660916,1811.0342241031663,1187.2704337772466,1079.5281170580613,1181.6191116835723,0,0,0,0
60000.0,2.2858773960638983,45,-1,247.34717936411482,278.5078155350797,564.3852115989779,278.5078155350797,528.5649041574441,278.5078155350797,564.3852115989779,0,0,0,0
100000.0,2.528210762079045,27,0,88087.75543065228,1698.4412565154382,3207.683856881433,4276.901003633907,1273.8309423865787,2283.073542752573,2283.073542752573,4,1,1,0
20000.0,2.0,26,0,18698.796952639634,1693.9287291347882,1412.8722534940073,1918.2344041188574,69.4576572175389,70.97267323067314,83.55896010901911,2,1,0,0
50000.0,2.7138893316048356,50,0,60043.7117521638,583.3796528577402,1361.7912615815753,572.2213367903288,600.8324036298453,572.2213367903288,600.8324036298453,3,1,0,0
210000.0,2.1809605612345404,27,-1,0.0,16.648371633577717,0.0,0.0,1064.7041012629973,4.162092908394429,0.0,4,0,1,0
80000.0,1.6664309830467878,49,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0
50000.0,2.0,28,2,45463.96865812233,3505.67953459477,0.0,27.101779164902055,3503.407720756862,1015.9986889993519,3474.402097601037,12,1,0,0
50000.0,1.2494304412475812,39,0,3019.939075359647,940.0558530500489,1175.309767376692,963.6885420932066,194.3132210215185,440.39685542734446,202.1907840359044,0,1,1,0
70000.0,2.5285946810510165,39,2,18853.411829643268,1929.2892021576524,329.9837232642885,1023.3941389636553,2612.5012483535675,400.6945211066361,921.1650573920215,8,1,0,0
20000.0,1.595552820405076,26,2,13299.43149950248,525.7813334734012,606.6707693923861,808.894359189848,828.3078238104044,1786.6584612152278,4797.776410202538,8,0,1,0
113307.2071045952,1.4435735701531733,39,1,123677.79331585742,4833.072071045952,1584.4447925871348,3067.8667562334354,88007.21332882275,2500.0,6105.014991072212,4,0,0,0
230000.0,2.0,38,0,607.9030750587817,956.9003077760929,290.08252488256596,290.08252488256596,290.08252488256596,526.1777907277548,398.86347171352816,1,1,0,0
60000.0,3.0,24,2,37698.94412095028,3618.7014595952587,0.0,4988.3115877529635,1770.4547214323145,0.0,691.8181114270742,13,1,1,0
50000.0,2.0,40,1,21776.10171304491,0.0,119.68243990306314,1458.0311787528724,703.1189718787003,816.2198786116791,1007.8817354839526,5,1,0,0
20000.0,1.0,33,3,14076.688383625797,3.0726013117500024,69.48476794934373,0.0,0.0,351.4636518367968,387.82196064749996,12,0,0,0
40000.0,2.682273656250303,25,0,6838.435927843163,1786.170170656454,1133.7256366250595,1317.726343749697,1807.0231453126364,1177.8602442183849,798.2601778128545,1,1,1,0
20000.0,2.905827374764493,28,3,10568.59774776654,2141.2589378532602,0.0,0.0,724.6618998115946,1084.755362711956,452.9136873822466,13,0,1,0
236610.53385583017,1.338946614416984,40,0,226878.08419837846,8810.103905950571,9545.682551717364,7677.893228833967,7810.103905950571,8008.419921625476,8206.73593730038,0,0,1,0
285085.79320640635,3.0,52,0,178537.86736541992,6344.7962030594945,6495.98646957251,5112.304922726946,9013.021863364858,5507.022893609942,1146.9758656247575,1,0,0,0
20000.0,2.263567559398438,23,2,18415.66616462107,2590.4160126948273,0.0,3912.70099467835,0.0,171.58248116838323,0.0,13,1,1,0
60000.0,2.2918793539183575,34,0,19880.631553235475,866.8510464792179,1712.1522039335516,1610.5336446550966,354.06032304082123,855.3883992968565,546.4649667074652,7,1,0,0
170406.75491453407,2.0406754914534075,44,2,111131.96980696746,9319.26279957121,207.4450064123779,6055.256959401252,4038.7561809811546,4520.337745726703,4520.337745726703,5,0,0,0
20000.0,2.458307533620541,27,1,14603.413209505152,589.383488236016,3483.9801858205756,458.3075336205412,814.4125903120455,1225.5571722940547,274.9845201723247,3,0,0,0
30000.0,1.3012277459833808,27,2,31906.087662139056,0.0,0.0,0.0,0.0,698.7722540166193,5.422099427700854,10,1,0,0
120000.0,2.1451672313116275,30,2,5840.513076116893,1153.7155589985114,203.23412383627874,246.78429322976706,0.0,145.1672313116277,101.61706191813937,6,0,0,0
50000.0,2.0,25,0,48506.541478346175,1802.5713915641813,2992.440108801307,1053.7163697757478,3072.6152592816097,6.42847891045335,6.42847891045335,1,0,1,0
50000.0,1.945515273320087,39,1,52620.06833120383,114.41792602781753,136.2118166997828,4935.708022517702,2925.6828328085985,1027.2968480666364,1983.654581996026,7,1,0,0
310000.0,3.0,33,-2,1973.530084664714,0.0,0.0,171.29841103532647,248.6698826863911,228.12532593291718,540.7544084234148,0,0,0,0
50000.0,1.6555383994142878,45,0,41788.32323443456,1982.8952134365863,2689.5787395708385,327.7691997071439,4105.061942659388,3311.0767988285756,1311.0767988285756,2,0,0,0
30000.0,1.2992067378630625,31,2,24328.402330815665,4345.700303554679,0.0,1480.2853197853651,740.037684816606,2060.63460970955,448.81010679459376,6,0,1,0
230000.0,2.419325646257247,39,-1,2891.809661568929,1598.9298497276486,1686.8585605450721,584.7913591149967,1478.3964675514237,1129.4684277558258,870.6691578908009,0,1,0,0
360000.0,2.0,47,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20000.0,1.5722660071192784,29,0,18171.85566363083,1846.443496555821,2743.359604271567,270.32788350061594,828.6133003559639,954.2187194304577,1070.800494660541,3,0,0,0
20000.0,2.858909314010388,26,2,16731.15345588406,1883.4178917864958,0.0,739.4720957104564,1343.3636642512986,0.0,687.1274512083103,8,1,0,0
60000.0,2.0,26,0,60645.645705034876,20.865958728664538,2657.968056722428,2267.52654767508,1802.2202536937891,1870.6915305642171,2915.5181901270157,3,1,0,0
20000.0,2.619924281986645,25,-1,390.0,828.2864673645579,770.0135848578133,148.2295300252085,297.01135770200324,0.0,780.0,4,1,0,0
10000.0,2.4081306073008584,33,2,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0
196721.71210430382,1.6721712104303825,41,0,177165.15787575048,6068.080053373878,5738.425511293379,7617.5718320313945,7576.1297361604,7598.062495190271,7084.216669713205,3,0,0,0
140000.0,1.0224002862205503,49,-1,836.0174852255593,0.0,1689.103988551178,0.0,1702.006553414215,0.0,840.766345904316,1,1,0,0
271551.87805347756,3.0,31,1,172957.6748610503,16983.400664543315,686.2404752477776,3402.4262169261524,4664.604269704458,454.2347062528821,362.2083376816628,5,0,0,0
110000.0,2.784885008715099,33,1,107814.39932254613,7106.208599590227,510.8981043016406,2354.6550261452962,2354.6550261452962,2433.143527016806,2354.6550261452962,4,1,0,0
70000.0,1.0,34,0,71177.17766948366,2500.0,3015.316373769936,2036.6821739696823,1208.4233741607436,1266.794848091345,1106.2925219958927,0,1,0,0
10000.0,2.0,41,0,9672.834967929684,366.9883037356114,3463.2853700730716,4002.137058141563,1693.507234949781,1588.1179663812845,82.62202568219008,2,0,0,0
120000.0,3.0,37,2,734.460032767069,486.9298525481894,406.1808441837379,406.1808441837379,839.2780244889597,0.0,852.054766318778,11,1,0,0
90000.0,2.040642542615664,38,0,27781.964003836125,1439.0361860765042,1512.1927627846992,1520.321271307832,1487.8072372153008,146.31315341638992,1683.6723377095097,4,0,0,0
70000.0,2.5904985809403835,36,2,43287.98936333325,2040.9501419059616,2118.099716188077,1840.9501419059616,1959.0498580940384,1800.0,1959.0498580940384,12,1,0,0
30000.0,1.1093665101751111,23,0,30262.32163505158,0.8906334898248889,1476.527871049694,1494.4223079810693,2346.8868857548446,1361.8310879488863,1386.9853852891617,4,1,0,0
450000.0,3.0,37,1,154013.14465509166,5486.847419053667,3902.5356560553582,2325.321357400993,2325.321357400993,2325.321357400993,2325.321357400993,5,0,0,0
260000.0,1.612381397743111,44,0,8067.145276246008,0.0,8430.160286885535,7970.306652238678,2255.762872409523,443.22079707391146,761.8026126390321,2,1,0,0
200000.0,2.8419360072773614,28,2,68938.4207911187,6330.969626198501,1655.2461903072926,974.2935876954234,1350.4653556728879,5185.496703010279,1482.7213265634418,8,1,1,0
20000.0,2.0,36,0,17712.879506745514,0.0,1637.6373401066317,1142.8139495336795,362.36265989336846,1000.0,1189.4034343771127,3,0,0,0
240000.0,2.83957773190844,34,-2,0.0,0.0,0.0,0.0,0.0,0.0,125.936659786266,1,0,0,0
50000.0,2.0,29,0,46639.55170749878,1942.8783264513136,4337.626626294553,1282.3882686531558,1279.7705128954394,799.3843141520757,1244.5754729833275,1,1,0,0
10000.0,2.6316652918679395,24,3,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,1,0
50000.0,1.5033307865577787,41,0,8405.11259007074,1387.970404937313,1402.8971276330421,923.2029033241322,561.7868296603021,1529.449381529408,313.07174923893837,0,0,0,0
30000.0,2.690577339054736,30,2,20587.493350384593,3388.2601852360694,0.0,6200.534856651747,0.0,309.42266094526383,2021.5196051492626,8,1,1,0
360000.0,2.747543802288768,41,-1,0.0,78.49209924032064,0.0,0.0,53.07560996250253,57.56087277623514,74.75438022887681,1,0,0,0
250000.0,2.0,52,2,29342.425356433552,3343.505449395657,1656.4945506043432,2006.103269637394,2665.6494550604343,2500.0,828.2472753021716,8,0,0,0
20000.0,2.0,28,-1,17320.750896730762,98.18402938897358,96.38386383867919,49.27953193930913,4404.057072282702,676.5978478461728,29.252690192283957,3,0,0,0
140000.0,2.569151739545521,35,0,54802.12197203739,2597.552686881806,2548.776343440903,2299.203108840932,1212.4072717509807,1727.6606958182083,2997.4764201757284,6,0,0,0
100000.0,2.0,42,1,5615.373980266192,0.0,265.01142178610473,265.01142178610473,194.3417093098101,765.692918492615,530.0228435722095,5,1,0,0
150000.0,2.834367314838655,29,0,1073.1340263070722,1899.2953274219024,83.43673148386551,701.0062038890319,144.59733414585412,230.56069774459206,115.28034887229603,2,1,0,0
90000.0,3.0,28,-1,1432.7588747870072,2412.4891475865243,3007.3947666494887,2488.0395490785795,2121.297000250593,1595.511643118984,2241.8499964990006,0,1,1,0
30000.0,1.8894537871241637,38,0,5915.300091429648,1016.1753356686944,0.0,61.02150950746159,0.0,63.34297997785416,0.0,1,0,0,0
20000.0,2.0,36,0,898.2596659346613,283.96825452175585,839.812779500548,271.8762704570362,283.96825452175585,0.0,690.280830749178,1,0,0,0
